Unnamed: 0,levels,homeType,postingSeason,city,yearBuilt,livingAreaValue,bathrooms,bedrooms,parking,hasGarage,pool,spa,Age,price
31349,1,SINGLE_FAMILY,summer,Walnut Creek,1950,2628.0,3.0,4.0,1,1,1,1,72,2199000.0
31350,1,SINGLE_FAMILY,summer,Walnut Creek,1958,1310.0,2.0,3.0,1,1,0,0,64,1299000.0
31351,1,CONDO,summer,Walnut Creek,2006,886.0,2.0,1.0,1,1,0,1,16,635000.0
31352,1,CONDO,summer,Walnut Creek,1972,889.0,1.0,1.0,1,1,0,0,50,360000.0
31353,1,CONDO,summer,Walnut Creek,1963,624.0,1.0,1.0,1,0,0,0,59,398000.0
31354,3+,SINGLE_FAMILY,summer,Walnut Creek,1985,4080.0,4.0,4.0,1,1,1,1,37,2250000.0
31355,1,CONDO,summer,Walnut Creek,1972,990.0,1.0,2.0,1,0,0,0,50,449000.0
31356,1,CONDO,summer,Walnut Creek,2002,965.0,2.0,2.0,1,1,0,0,20,615000.0
31357,1,CONDO,summer,Walnut Creek,1983,911.0,1.0,2.0,1,0,0,0,39,549000.0
31358,2,SINGLE_FAMILY,summer,Walnut Creek,1973,2604.0,3.0,5.0,1,1,1,0,49,1825000.0
31359,2,SINGLE_FAMILY,summer,Walnut Creek,1968,1950.0,3.0,4.0,1,1,0,0,54,1549000.0
31360,2,SINGLE_FAMILY,summer,Walnut Creek,1991,3037.0,3.0,4.0,1,1,0,0,31,1998500.0
31361,2,TOWNHOUSE,summer,Walnut Creek,2021,2153.0,4.0,4.0,1,1,0,0,1,1699500.0
31362,1,CONDO,summer,Walnut Creek,2015,1310.0,2.0,2.0,1,1,0,0,7,1224998.0
31364,2,SINGLE_FAMILY,summer,Walnut Creek,1969,2729.0,3.0,5.0,1,1,1,0,53,1699000.0
31365,1,CONDO,summer,Walnut Creek,2006,1054.0,2.0,1.0,1,1,0,1,16,699000.0
31366,1,CONDO,summer,Walnut Creek,1961,1044.0,2.0,2.0,1,0,0,0,61,699900.0
31367,2,TOWNHOUSE,summer,Walnut Creek,2012,1087.0,2.0,2.0,1,1,0,0,10,835000.0
31368,1,CONDO,spring,Walnut Creek,1983,1154.0,2.0,1.0,1,1,0,1,39,640000.0
31380,1,SINGLE_FAMILY,summer,Bakersfield,1971,1260.0,2.0,4.0,1,1,0,0,51,214999.0
31386,1,SINGLE_FAMILY,summer,Harbor City,1942,856.0,1.0,2.0,1,1,0,0,80,699000.0
31391,1,SINGLE_FAMILY,summer,Harbor City,1948,1774.0,2.0,3.0,1,1,0,0,74,929000.0
31395,0,CONDO,summer,Harbor City,2005,1700.0,4.0,4.0,0,1,0,0,17,639500.0
31397,1,SINGLE_FAMILY,summer,Harbor City,1951,1118.0,1.0,3.0,1,1,0,0,71,640000.0
31398,1,CONDO,summer,Harbor City,1987,920.0,2.0,2.0,1,1,0,0,35,375000.0
31399,2,SINGLE_FAMILY,summer,Harbor City,1965,2104.0,3.0,4.0,1,1,1,0,57,940000.0
31401,3+,TOWNHOUSE,summer,Harbor City,2019,2119.0,4.0,4.0,1,1,0,0,3,745000.0
31402,3+,SINGLE_FAMILY,spring,Harbor City,1965,3459.0,5.0,7.0,1,1,0,0,57,924888.0
31409,1,SINGLE_FAMILY,summer,Pasadena,1947,1731.0,2.0,2.0,1,1,0,0,75,1799900.0
31410,3+,CONDO,summer,Pasadena,1905,1665.0,2.0,2.0,0,0,0,0,117,1079000.0
31411,1,TOWNHOUSE,summer,Pasadena,1982,1989.0,3.0,3.0,1,1,0,0,40,1049000.0
31412,2,SINGLE_FAMILY,summer,Pasadena,1921,2614.0,4.0,4.0,1,1,1,1,101,1515000.0
31413,1,SINGLE_FAMILY,summer,Pasadena,1924,1358.0,2.0,3.0,1,1,0,0,98,898000.0
31414,1,SINGLE_FAMILY,summer,Pasadena,1988,3676.0,4.0,4.0,1,1,0,0,34,2495000.0
31416,1,SINGLE_FAMILY,summer,Pasadena,1922,2800.0,5.0,4.0,1,1,0,0,100,1860888.0
31417,2,CONDO,summer,Pasadena,1983,1049.0,2.0,1.0,1,1,0,1,39,599000.0
31418,0,SINGLE_FAMILY,summer,Pasadena,1988,4328.0,5.0,4.0,1,1,1,0,34,2375000.0
31419,2,SINGLE_FAMILY,summer,Pasadena,1917,5450.0,6.0,5.0,1,1,1,0,105,3999000.0
31420,3+,SINGLE_FAMILY,summer,Pasadena,1992,5122.0,6.0,4.0,1,1,0,0,30,3888000.0
31421,0,SINGLE_FAMILY,summer,Pasadena,1963,4206.0,4.0,4.0,1,1,1,0,59,3105000.0
31422,3+,SINGLE_FAMILY,summer,Berkeley,1896,4514.0,5.0,8.0,0,0,0,0,126,1750000.0
31423,3,SINGLE_FAMILY,summer,Berkeley,1907,3797.0,4.0,5.0,1,1,0,0,115,1495000.0
31425,0,CONDO,summer,Berkeley,1962,665.0,1.0,2.0,1,0,0,0,60,650000.0
31430,2,SINGLE_FAMILY,summer,Berkeley,1907,2462.0,3.0,7.0,1,1,0,0,115,1100000.0
31431,0,CONDO,summer,Los Angeles,1914,1789.0,1.0,1.0,0,0,0,0,108,1250000.0
31432,0,CONDO,spring,Los Angeles,1930,3320.0,3.0,2.0,0,1,0,1,92,4500000.0
31433,1,CONDO,spring,Los Angeles,1914,880.0,1.0,1.0,1,1,0,0,108,519000.0
31437,2,CONDO,summer,San Francisco,1908,1360.0,2.0,2.0,1,1,0,0,114,1595000.0
31443,1,CONDO,summer,San Francisco,1993,1187.0,2.0,2.0,1,0,0,0,29,1095000.0
31446,1,CONDO,summer,San Francisco,2021,2177.0,3.0,3.0,1,1,0,0,1,3488000.0
31447,0,CONDO,summer,San Francisco,1909,621.0,1.0,2.0,0,0,0,0,113,695000.0
31448,2,CONDO,summer,San Francisco,2002,1207.0,2.0,3.0,0,0,0,0,20,1100000.0
31449,0,CONDO,summer,San Francisco,1925,2086.0,3.0,3.0,1,0,0,0,97,3225000.0
31450,0,CONDO,summer,San Francisco,2004,1296.0,3.0,2.0,1,0,0,0,18,1250000.0
31451,0,SINGLE_FAMILY,summer,San Francisco,1908,3265.0,4.0,5.0,1,1,0,0,114,3195000.0
31452,0,SINGLE_FAMILY,summer,San Francisco,1900,2776.0,4.0,3.0,1,1,0,0,122,2995000.0
31456,1,CONDO,summer,Santa Ana,1969,905.0,1.0,2.0,1,1,0,1,53,300000.0
31475,2,TOWNHOUSE,summer,Northridge,2019,1462.0,3.0,3.0,1,1,0,0,3,699000.0
31476,2,CONDO,summer,Northridge,2016,2104.0,3.0,3.0,1,1,0,0,6,889000.0
31478,1,SINGLE_FAMILY,summer,Northridge,1955,3400.0,5.0,5.0,0,0,1,0,67,1495000.0
31479,2,SINGLE_FAMILY,summer,Northridge,2004,3201.0,4.0,4.0,1,1,0,0,18,1255000.0
31481,1,SINGLE_FAMILY,summer,Northridge,1956,1682.0,2.0,4.0,1,1,0,0,66,750000.0
31482,1,CONDO,summer,Northridge,1982,1503.0,2.0,2.0,1,1,0,1,40,480000.0
31483,2,SINGLE_FAMILY,summer,Northridge,1978,3015.0,3.0,5.0,1,1,0,0,44,989900.0
31484,1,SINGLE_FAMILY,summer,Northridge,1958,1570.0,2.0,3.0,1,1,1,0,64,710000.0
31485,1,SINGLE_FAMILY,spring,Northridge,1961,1480.0,2.0,3.0,0,0,1,0,61,795000.0
31486,1,SINGLE_FAMILY,spring,Northridge,1957,2210.0,3.0,4.0,0,0,0,0,65,685000.0
31487,1,SINGLE_FAMILY,summer,Thermal,2009,1541.0,2.0,4.0,1,1,0,0,13,260000.0
31488,0,SINGLE_FAMILY,summer,Thermal,2005,1690.0,3.0,3.0,1,1,0,0,17,245000.0
31491,1,SINGLE_FAMILY,summer,Thermal,2004,1100.0,2.0,3.0,1,1,0,0,18,194500.0
31496,0,SINGLE_FAMILY,summer,Thermal,2006,1149.0,2.0,3.0,1,1,0,0,16,195000.0
31519,0,SINGLE_FAMILY,summer,San Jose,1974,1329.0,2.0,4.0,0,0,0,0,48,879852.0
31520,0,SINGLE_FAMILY,summer,San Jose,1980,1446.0,2.0,4.0,0,0,0,0,42,948000.0
31521,0,SINGLE_FAMILY,summer,San Jose,1961,960.0,2.0,3.0,1,0,0,0,61,799000.0
31522,0,SINGLE_FAMILY,summer,San Jose,1959,1040.0,2.0,3.0,0,0,0,0,63,829000.0
31523,0,CONDO,summer,San Jose,1985,746.0,1.0,1.0,0,0,0,1,37,458888.0
31524,0,SINGLE_FAMILY,summer,San Jose,1961,2110.0,3.0,5.0,0,0,0,0,61,1148888.0
31525,0,SINGLE_FAMILY,summer,San Jose,1965,1400.0,2.0,4.0,0,0,0,0,57,925000.0
31526,0,SINGLE_FAMILY,summer,San Jose,1959,960.0,1.0,3.0,0,0,0,0,63,799000.0
31527,1,SINGLE_FAMILY,summer,San Jose,1959,1501.0,2.0,3.0,1,1,0,0,63,899900.0
31528,0,SINGLE_FAMILY,summer,San Jose,1961,1847.0,3.0,4.0,0,0,0,0,61,995000.0
31529,2,SINGLE_FAMILY,summer,San Jose,1962,1873.0,2.0,4.0,1,1,0,0,60,998888.0
31530,0,SINGLE_FAMILY,spring,San Jose,1958,1200.0,2.0,3.0,0,0,0,0,64,859000.0
31532,0,SINGLE_FAMILY,spring,Riverdale,1967,1728.0,2.0,3.0,0,0,0,0,55,1400000.0
31540,1,SINGLE_FAMILY,summer,Redwood City,1947,1090.0,1.0,2.0,1,1,0,0,75,1399000.0
31541,0,SINGLE_FAMILY,summer,Redwood City,1911,1420.0,3.0,3.0,0,0,0,0,111,1188000.0
31544,0,SINGLE_FAMILY,summer,Redwood City,1910,1340.0,3.0,3.0,0,0,0,0,112,1600000.0
31546,0,SINGLE_FAMILY,summer,Redwood City,1937,1030.0,2.0,4.0,1,0,1,0,85,1289000.0
31547,0,SINGLE_FAMILY,summer,Redwood City,1940,800.0,1.0,2.0,0,0,0,0,82,889000.0
31548,1,CONDO,summer,Redwood City,1980,650.0,1.0,2.0,1,0,0,0,42,575000.0
31549,0,SINGLE_FAMILY,summer,Redwood City,1947,2180.0,4.0,6.0,1,0,0,0,75,2298888.0
31550,0,SINGLE_FAMILY,summer,Redwood City,1945,1760.0,2.0,3.0,0,0,0,0,77,1699000.0
31551,0,SINGLE_FAMILY,summer,Redwood City,1955,1552.0,2.0,3.0,0,0,0,0,67,1529000.0
31555,0,SINGLE_FAMILY,winter,Redwood City,1922,890.0,1.0,2.0,1,0,0,0,100,1395000.0
31570,0,CONDO,summer,Sunnyvale,1979,1349.0,3.0,2.0,0,0,0,0,43,898000.0
31571,0,SINGLE_FAMILY,spring,Sunnyvale,1953,2269.0,3.0,5.0,0,0,0,0,69,1650000.0
31573,1,CONDO,spring,Sunnyvale,1972,926.0,1.0,2.0,0,1,0,0,50,679000.0
31577,1,CONDO,summer,Del Mar,1978,800.0,1.0,1.0,1,1,0,1,44,589000.0
31578,1,SINGLE_FAMILY,summer,Del Mar,1959,2730.0,3.0,5.0,1,1,0,1,63,3200000.0
31580,3+,SINGLE_FAMILY,summer,Del Mar,1989,3229.0,4.0,4.0,1,1,0,0,33,2995000.0
31581,3+,SINGLE_FAMILY,summer,Del Mar,1965,3099.0,3.0,4.0,1,1,0,1,57,2600000.0
31585,1,CONDO,summer,Del Mar,1975,1388.0,2.0,2.0,1,1,0,1,47,325000.0
31586,3+,SINGLE_FAMILY,summer,Del Mar,2004,4010.0,3.0,5.0,1,1,0,1,18,1850000.0
31589,2,SINGLE_FAMILY,summer,Del Mar,2000,3893.0,4.0,5.0,1,1,0,1,22,1893000.0
31590,2,SINGLE_FAMILY,summer,Del Mar,1975,3498.0,3.0,3.0,1,1,1,1,47,3595000.0
31591,2,SINGLE_FAMILY,summer,Del Mar,1977,3684.0,5.0,4.0,1,1,1,1,45,3850000.0
31593,2,CONDO,summer,Del Mar,1986,1864.0,3.0,3.0,1,1,0,1,36,1549000.0
31594,2,SINGLE_FAMILY,summer,Del Mar,1963,1898.0,4.0,3.0,1,1,1,1,59,4495000.0
31597,3+,SINGLE_FAMILY,summer,Del Mar,1995,3859.0,5.0,4.0,1,1,0,0,27,3995000.0
31598,3+,SINGLE_FAMILY,summer,Del Mar,1986,4275.0,5.0,4.0,1,1,0,1,36,1525000.0
31606,1,SINGLE_FAMILY,summer,Carson,1957,1512.0,2.0,3.0,1,1,0,0,65,689000.0
31609,1,SINGLE_FAMILY,summer,Carson,1963,1561.0,2.0,4.0,1,1,0,0,59,594000.0
31611,0,TOWNHOUSE,summer,Carson,2000,1231.0,3.0,2.0,1,1,0,0,22,549000.0
31612,2,SINGLE_FAMILY,summer,Carson,1963,2552.0,5.0,5.0,1,1,0,0,59,1200000.0
31614,2,SINGLE_FAMILY,summer,Carson,1964,1700.0,2.0,4.0,1,1,0,0,58,759000.0
31617,2,SINGLE_FAMILY,summer,Carson,1966,1498.0,2.0,4.0,1,1,0,0,56,465000.0
31620,2,SINGLE_FAMILY,spring,Carson,1966,2166.0,3.0,4.0,1,1,0,0,56,719000.0
31627,1,SINGLE_FAMILY,summer,Laguna Hills,1971,1340.0,2.0,3.0,1,1,1,1,51,869900.0
31630,2,SINGLE_FAMILY,summer,Laguna Hills,1965,2580.0,2.0,5.0,1,1,1,1,57,279000.0
31631,2,SINGLE_FAMILY,summer,Laguna Hills,1979,3242.0,3.0,4.0,1,1,1,1,43,1895000.0
31634,2,SINGLE_FAMILY,summer,Laguna Hills,1979,2710.0,3.0,4.0,1,1,0,0,43,1095000.0
31635,2,SINGLE_FAMILY,summer,Laguna Hills,1977,3449.0,3.0,5.0,1,1,1,1,45,1229000.0
31636,2,SINGLE_FAMILY,summer,Laguna Hills,1983,1879.0,3.0,3.0,1,1,0,0,39,789000.0
31637,2,SINGLE_FAMILY,summer,Laguna Hills,1981,2498.0,3.0,4.0,1,1,1,1,41,1150000.0
31638,2,SINGLE_FAMILY,summer,Laguna Hills,1985,4036.0,3.0,4.0,1,1,1,1,37,1999999.0
31639,1,SINGLE_FAMILY,summer,Laguna Hills,1973,1433.0,2.0,4.0,1,1,1,0,49,924500.0
31640,1,SINGLE_FAMILY,summer,Laguna Hills,1969,1447.0,2.0,3.0,1,1,0,0,53,925000.0
31641,0,SINGLE_FAMILY,summer,Laguna Hills,1972,1366.0,2.0,4.0,1,1,0,0,50,905000.0
31642,2,CONDO,summer,Laguna Hills,1989,1356.0,3.0,2.0,1,1,0,0,33,659000.0
31643,2,CONDO,summer,Laguna Hills,1979,1213.0,3.0,4.0,1,1,0,1,43,599999.0
31644,2,CONDO,summer,Laguna Hills,1986,1288.0,3.0,2.0,0,0,0,0,36,549000.0
31645,0,SINGLE_FAMILY,spring,Laguna Hills,1971,1325.0,2.0,3.0,1,1,0,0,51,880000.0
31646,2,SINGLE_FAMILY,spring,Laguna Hills,1976,3490.0,3.0,5.0,1,1,0,0,46,1699999.0
31675,2,SINGLE_FAMILY,summer,Irvine,1996,2267.0,3.0,4.0,1,1,0,1,26,1350000.0
31677,0,SINGLE_FAMILY,summer,Irvine,2017,2502.0,4.0,4.0,1,1,0,0,5,1500000.0
31678,2,SINGLE_FAMILY,summer,Irvine,1979,1915.0,3.0,3.0,1,1,0,1,43,1100000.0
31682,2,SINGLE_FAMILY,summer,Irvine,1980,2618.0,3.0,3.0,1,1,0,1,42,375000.0
31685,2,CONDO,summer,Irvine,2000,1400.0,3.0,2.0,1,1,0,0,22,749000.0
31688,2,SINGLE_FAMILY,summer,Irvine,2010,3294.0,4.0,5.0,1,1,0,1,12,1699000.0
31690,2,SINGLE_FAMILY,summer,Irvine,1979,2925.0,3.0,5.0,1,1,0,1,43,1500000.0
31692,2,SINGLE_FAMILY,summer,Irvine,2004,3223.0,4.0,5.0,1,1,0,1,18,1578000.0
31693,2,SINGLE_FAMILY,summer,Irvine,1981,2450.0,3.0,4.0,1,1,0,1,41,1348000.0
31694,2,SINGLE_FAMILY,summer,Irvine,1997,4500.0,6.0,6.0,1,1,1,0,25,2888000.0
31695,2,SINGLE_FAMILY,summer,Irvine,1979,3233.0,3.0,5.0,1,1,1,0,43,1775000.0
31697,2,SINGLE_FAMILY,summer,Irvine,1999,4052.0,5.0,5.0,1,1,0,0,23,2498000.0
31698,2,CONDO,summer,Irvine,2018,2045.0,3.0,3.0,1,1,0,1,4,1250000.0
31705,1,SINGLE_FAMILY,summer,Anaheim,1937,1258.0,2.0,3.0,1,1,0,0,85,649900.0
31706,2,SINGLE_FAMILY,summer,Anaheim,1949,3443.0,5.0,6.0,1,1,0,0,73,1299990.0
31707,3+,TOWNHOUSE,summer,Anaheim,2020,1695.0,4.0,3.0,1,1,0,1,2,699000.0
31708,2,TOWNHOUSE,summer,Anaheim,1998,1342.0,3.0,3.0,1,1,0,0,24,630000.0
31709,1,SINGLE_FAMILY,summer,Anaheim,1955,3155.0,2.0,3.0,1,1,0,0,67,899000.0
31710,1,SINGLE_FAMILY,summer,Anaheim,1940,1483.0,2.0,3.0,1,1,0,1,82,699900.0
31711,1,SINGLE_FAMILY,summer,Anaheim,1945,976.0,1.0,1.0,1,1,0,0,77,750000.0
31712,1,SINGLE_FAMILY,summer,Anaheim,1952,2049.0,3.0,4.0,1,1,0,0,70,799900.0
31713,1,TOWNHOUSE,summer,Anaheim,1973,1115.0,2.0,3.0,1,1,0,0,49,549000.0
31714,1,SINGLE_FAMILY,summer,Anaheim,1958,1862.0,2.0,4.0,1,1,0,0,64,760000.0
31716,3+,CONDO,summer,Anaheim,2006,728.0,1.0,1.0,0,0,0,1,16,450000.0
31717,3+,CONDO,summer,Anaheim,1984,1293.0,3.0,2.0,1,1,0,0,38,448999.0
31718,0,CONDO,summer,Anaheim,2013,1054.0,2.0,2.0,1,1,0,0,9,585000.0
31723,0,SINGLE_FAMILY,summer,Foster City,1973,2680.0,3.0,5.0,1,0,0,0,49,2638000.0
31724,1,SINGLE_FAMILY,summer,Foster City,1969,1630.0,2.0,3.0,1,1,0,0,53,1595000.0
31725,2,CONDO,summer,Foster City,2019,2172.0,4.0,3.0,1,1,0,0,3,1768000.0
31726,0,CONDO,summer,Foster City,2018,1653.0,2.0,3.0,0,0,0,0,4,1380000.0
31727,0,SINGLE_FAMILY,summer,San Carlos,1950,3685.0,5.0,6.0,0,0,0,1,72,2988000.0
31731,0,SINGLE_FAMILY,summer,San Carlos,1939,1782.0,3.0,4.0,1,0,0,0,83,2150000.0
31732,0,CONDO,summer,San Carlos,2021,1251.0,2.0,2.0,0,0,0,0,1,1549000.0
31733,0,CONDO,summer,San Carlos,1977,882.0,1.0,2.0,0,0,0,0,45,795000.0
31734,1,SINGLE_FAMILY,spring,San Carlos,2022,1099.0,2.0,2.0,1,1,0,0,0,1319000.0
31735,0,CONDO,summer,San Carlos,2021,749.0,1.0,1.0,1,0,0,0,1,995000.0
31736,1,SINGLE_FAMILY,summer,Pomona,1953,912.0,1.0,3.0,1,1,0,0,69,460000.0
31745,3+,TOWNHOUSE,summer,Pomona,1987,1332.0,3.0,2.0,1,1,0,0,35,499000.0
31746,2,SINGLE_FAMILY,summer,Pomona,1956,2104.0,3.0,5.0,1,1,0,0,66,639000.0
31747,1,SINGLE_FAMILY,summer,Pomona,1964,1148.0,2.0,3.0,1,1,0,0,58,515000.0
31751,1,SINGLE_FAMILY,summer,Pomona,1948,752.0,1.0,2.0,1,1,0,0,74,430000.0
31753,2,SINGLE_FAMILY,summer,Pomona,1990,1659.0,3.0,3.0,1,1,0,0,32,495000.0
31754,2,CONDO,summer,Pomona,2005,2005.0,3.0,3.0,1,1,0,1,17,578000.0
31755,2,SINGLE_FAMILY,summer,Pomona,2021,1415.0,6.0,6.0,1,1,0,0,1,1250000.0
31756,1,SINGLE_FAMILY,summer,Phillips Ranch,1981,2096.0,2.0,4.0,1,1,0,0,41,745000.0
31757,2,SINGLE_FAMILY,summer,Pomona,2015,2396.0,3.0,5.0,1,1,0,0,7,688000.0
31758,1,SINGLE_FAMILY,summer,Pomona,1954,1084.0,1.0,3.0,1,1,1,0,68,600000.0
31760,2,SINGLE_FAMILY,summer,Foster City,1965,2160.0,3.0,4.0,1,0,0,0,57,1988000.0
31762,0,SINGLE_FAMILY,summer,Foster City,1969,1960.0,3.0,4.0,1,0,0,1,53,1974888.0
31763,0,SINGLE_FAMILY,summer,Foster City,1966,1890.0,3.0,3.0,1,0,0,0,56,1798000.0
31764,0,TOWNHOUSE,summer,Foster City,1971,1670.0,3.0,3.0,1,0,0,0,51,1468000.0
31765,0,SINGLE_FAMILY,summer,Foster City,1965,1640.0,2.0,3.0,0,0,0,0,57,1579888.0
31766,0,SINGLE_FAMILY,summer,San Mateo,1972,1590.0,3.0,3.0,0,0,1,1,50,1325000.0
31767,0,SINGLE_FAMILY,summer,Foster City,1975,1350.0,2.0,3.0,0,0,0,0,47,1550888.0
31768,0,CONDO,summer,San Mateo,1984,904.0,1.0,2.0,0,0,1,0,38,878000.0
31769,0,CONDO,summer,Foster City,1973,1087.0,2.0,2.0,0,0,1,1,49,868000.0
31770,0,TOWNHOUSE,summer,Foster City,1970,1460.0,3.0,3.0,0,0,1,0,52,1249000.0
31771,0,CONDO,summer,San Mateo,1986,1011.0,1.0,1.0,0,0,1,1,36,849000.0
31773,2,SINGLE_FAMILY,summer,Big Creek,1932,3469.0,2.0,3.0,0,0,0,0,90,475000.0
31774,0,SINGLE_FAMILY,summer,Davis,2016,3226.0,5.0,4.0,1,0,0,1,6,1449000.0
31775,0,SINGLE_FAMILY,summer,Davis,1950,1907.0,3.0,3.0,1,0,1,0,72,898000.0
31779,0,SINGLE_FAMILY,summer,Davis,2015,2511.0,4.0,4.0,1,0,1,0,7,989000.0
31782,0,SINGLE_FAMILY,summer,Davis,1956,1112.0,2.0,3.0,1,0,0,0,66,589000.0
31784,0,SINGLE_FAMILY,summer,Davis,1986,1224.0,2.0,3.0,1,1,0,0,36,695000.0
31785,0,SINGLE_FAMILY,summer,Davis,1950,2082.0,2.0,4.0,1,0,1,0,72,1340000.0
31786,0,SINGLE_FAMILY,summer,Davis,1949,1283.0,2.0,3.0,1,0,0,0,73,878000.0
31789,0,SINGLE_FAMILY,summer,Davis,1972,1453.0,2.0,3.0,1,0,0,0,50,775000.0
31792,0,SINGLE_FAMILY,spring,Davis,1989,2748.0,5.0,5.0,0,0,0,0,33,1100000.0
31794,0,CONDO,spring,Davis,2018,1597.0,2.0,2.0,1,0,0,1,4,869000.0
31798,1,SINGLE_FAMILY,summer,Danville,1962,2175.0,3.0,4.0,1,1,0,0,60,1699000.0
31799,1,SINGLE_FAMILY,summer,Danville,1975,2108.0,2.0,4.0,1,1,0,0,47,1499000.0
31800,2,CONDO,summer,Danville,1972,924.0,2.0,2.0,0,0,0,0,50,599000.0
31801,2,SINGLE_FAMILY,summer,Danville,1989,4359.0,5.0,5.0,1,1,0,0,33,2499000.0
31803,1,SINGLE_FAMILY,summer,Danville,1969,1968.0,2.0,3.0,1,1,0,0,53,1295000.0
31804,1,SINGLE_FAMILY,summer,Danville,1978,2312.0,2.0,4.0,1,1,0,0,44,1595000.0
31805,3+,SINGLE_FAMILY,summer,Danville,1960,2532.0,3.0,4.0,1,1,0,0,62,1640000.0
31806,3+,SINGLE_FAMILY,summer,Danville,1973,2387.0,3.0,4.0,1,1,0,0,49,1798000.0
31807,2,SINGLE_FAMILY,summer,Danville,1988,3645.0,3.0,4.0,1,1,1,1,34,2899000.0
31808,2,SINGLE_FAMILY,summer,Danville,1953,4057.0,5.0,6.0,1,1,1,1,69,3095000.0
31809,2,TOWNHOUSE,summer,Danville,1973,1358.0,2.0,3.0,1,1,0,0,49,785000.0
31810,2,SINGLE_FAMILY,summer,Danville,1974,2278.0,3.0,4.0,1,1,0,0,48,1588800.0
31812,2,SINGLE_FAMILY,summer,Danville,1980,2796.0,3.0,4.0,1,1,0,0,42,1788000.0
31813,2,SINGLE_FAMILY,summer,Danville,1995,2528.0,3.0,4.0,1,1,0,1,27,1680000.0
31814,2,SINGLE_FAMILY,summer,Danville,1976,2854.0,4.0,4.0,1,1,0,0,46,1788000.0
31815,1,SINGLE_FAMILY,summer,Danville,1958,1104.0,2.0,2.0,1,1,0,0,64,1495000.0
31816,2,SINGLE_FAMILY,summer,Danville,1989,2080.0,3.0,4.0,1,1,0,0,33,1349000.0
31817,2,SINGLE_FAMILY,summer,Danville,2014,1804.0,3.0,3.0,1,1,0,0,8,1262888.0
31818,1,SINGLE_FAMILY,summer,Danville,1979,2663.0,4.0,4.0,1,1,0,0,43,1900000.0
31819,1,SINGLE_FAMILY,summer,Danville,1961,2032.0,2.0,4.0,1,1,0,1,61,2200000.0
31820,1,TOWNHOUSE,summer,Danville,1980,1440.0,2.0,2.0,1,1,0,0,42,1100000.0
31821,1,TOWNHOUSE,summer,Danville,1977,1436.0,2.0,2.0,1,1,0,0,45,1049000.0
31822,1,SINGLE_FAMILY,summer,Danville,1955,2666.0,3.0,4.0,1,1,0,0,67,2195000.0
31835,0,CONDO,summer,San Francisco,2016,1366.0,2.0,2.0,1,0,0,0,6,1699500.0
31840,2,SINGLE_FAMILY,summer,Delhi,1997,1956.0,3.0,5.0,1,1,1,0,25,455000.0
31841,2,SINGLE_FAMILY,summer,Delhi,2001,3357.0,4.0,4.0,1,1,0,0,21,1399000.0
31842,0,SINGLE_FAMILY,summer,Delhi,1967,1358.0,2.0,3.0,1,0,0,0,55,400000.0
31843,0,SINGLE_FAMILY,summer,Delhi,1945,1456.0,2.0,4.0,1,0,0,0,77,379900.0
31845,0,SINGLE_FAMILY,summer,Delhi,1921,1695.0,1.0,2.0,1,0,0,0,101,1500000.0
31854,1,SINGLE_FAMILY,spring,Santa Paula,2003,3484.0,5.0,7.0,1,1,1,1,19,1995000.0
31873,1,SINGLE_FAMILY,summer,Littlerock,1983,1200.0,2.0,4.0,1,1,0,0,39,400000.0
31874,1,SINGLE_FAMILY,summer,Littlerock,1953,1513.0,2.0,3.0,0,0,0,0,69,265000.0
31875,1,SINGLE_FAMILY,summer,Littlerock,2006,1587.0,2.0,3.0,1,1,0,0,16,499000.0
31876,1,SINGLE_FAMILY,summer,Littlerock,1980,1365.0,2.0,3.0,1,1,0,0,42,350000.0
31878,2,SINGLE_FAMILY,summer,Littlerock,1980,1536.0,2.0,3.0,1,1,0,0,42,380000.0
31880,1,SINGLE_FAMILY,summer,Littlerock,1951,1164.0,1.0,3.0,0,1,0,0,71,299900.0
31895,1,SINGLE_FAMILY,spring,Littlerock,1966,5127.0,6.0,5.0,1,1,1,0,56,1800000.0
31896,1,SINGLE_FAMILY,spring,Littlerock,2021,1548.0,2.0,3.0,1,1,0,0,1,460000.0
31897,1,SINGLE_FAMILY,spring,Littlerock,1976,874.0,1.0,2.0,0,0,0,0,46,325000.0
31898,0,SINGLE_FAMILY,summer,Scotts Valley,1967,1648.0,2.0,3.0,0,0,0,0,55,988000.0
31901,0,CONDO,summer,Scotts Valley,2004,1024.0,2.0,2.0,0,0,1,0,18,729000.0
31905,0,SINGLE_FAMILY,summer,Scotts Valley,1942,1399.0,2.0,3.0,0,0,0,0,80,729000.0
31910,1,SINGLE_FAMILY,summer,Gerber,1976,1680.0,2.0,4.0,1,1,0,0,46,428000.0
31911,2,SINGLE_FAMILY,spring,Gerber,1975,4000.0,2.0,4.0,1,1,0,0,47,750000.0
31993,1,SINGLE_FAMILY,summer,Santa Rosa,1971,1387.0,2.0,3.0,1,1,0,0,51,575000.0
32014,0,SINGLE_FAMILY,spring,Fresno,2007,2568.0,3.0,4.0,1,0,0,0,15,490000.0
32019,1,SINGLE_FAMILY,summer,Glendale,1927,1100.0,2.0,3.0,1,1,0,0,95,1050000.0
32021,2,SINGLE_FAMILY,summer,Glendale,1939,2874.0,4.0,3.0,1,1,0,0,83,1299000.0
